ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,mtm_5,mtm_10,mtm_20,ma_5,ma_10,ma_20,ema_5,ema_10,ema_20,tr,atr,u,d,au,ad,rs,rsi,ma_12,ma_26,ema_12,ema_26,dif,dif_ma_9,dea,macd,volume_change_rate
603336.SH,20250307,4.67,4.7,4.61,4.69,4.72,-0.03,-0.6356,230857.88,107344.934,-0.21999999999999975,0.3100000000000005,0.1900000000000004,4.8,4.7,4.5785,4.737115327893772,4.7002644539946665,4.58794142101285,0.10999999999999943,0.24999999999999986,0.0,0.02999999999999936,0.04992628713801759,0.04277436704438364,1.1672010736292826,53.85753485599011,4.649166666666667,,4.684343949008394,,,,,,-0.2802848135490013
603336.SH,20250310,4.68,4.74,4.62,4.72,4.69,0.03,0.6397,184861.42,86845.011,-0.2999999999999998,0.27999999999999936,0.08000000000000007,4.74,4.728,4.5825,4.7314102185958475,4.703852735086545,4.600518428535437,0.1200000000000001,0.2385714285714285,0.02999999999999936,0.0,0.048502980913873436,0.039719055112641954,1.2211514291143268,54.978305986154886,4.675,,4.689829495314795,,,,,,-0.1992414553923825
603336.SH,20250311,4.67,4.67,4.59,4.66,4.72,-0.06,-1.2712,176784.92,81747.981,-0.17999999999999972,0.29000000000000004,0.1200000000000001,4.704,4.757,4.5885,4.707606812397232,4.695879510525355,4.60618334010349,0.1299999999999999,0.24142857142857135,0.0,0.05999999999999961,0.04503848227716819,0.0411676940331675,1.0940248982826708,52.2450759386811,4.698333333333333,,4.6852403421894415,,,,,,-0.043689483722455444
603336.SH,20250312,4.64,4.66,4.63,4.65,4.66,-0.01,-0.2146,150489.21,69851.493,-0.08000000000000007,0.23000000000000043,0.14000000000000057,4.688,4.779999999999999,4.5954999999999995,4.688404541598155,4.687537781338927,4.610356355331729,0.03000000000000025,0.23142857142857137,0.0,0.009999999999999787,0.041821447828799034,0.03894143017365553,1.073957675470581,51.7830083117246,4.715833333333333,4.57923076923077,4.679818751083374,4.57923076923077,0.10058798185260454,,,,-0.1487440783976372
603336.SH,20250313,4.65,4.65,4.48,4.53,4.65,-0.12,-2.5806,180775.59,81989.918,-0.1899999999999995,-0.33000000000000007,0.0600000000000005,4.65,4.747,4.5985,4.635603027732103,4.658894548368213,4.602703369109659,0.16999999999999993,0.2364285714285714,0.0,0.1200000000000001,0.038834201555313384,0.044731328018394426,0.8681656296755593,46.471555620383185,4.729166666666666,4.5819230769230765,4.656769712455163,4.575584045584046,0.08118566687111706,,,,0.20125283400716906
603336.SH,20250314,4.52,4.64,4.51,4.64,4.53,0.11,2.4283,193493.0,89158.189,-0.05000000000000071,-0.27000000000000046,0.23999999999999932,4.64,4.720000000000001,4.6105,4.637068685154736,4.6554591759376285,4.606255429194453,0.1299999999999999,0.23071428571428568,0.10999999999999943,0.0,0.04391747287279096,0.04153623315993769,1.0573292167270962,51.39329224173219,4.7475,4.587307692307692,4.65418975669283,4.580355597763005,0.07383415892982459,,,,0.07034915499376881
603336.SH,20250317,4.69,5.1,4.65,5.1,4.64,0.46,9.9138,438043.9,216945.744,0.3799999999999999,0.08000000000000007,0.54,4.715999999999999,4.728,4.6375,4.79137912343649,4.736284780312605,4.653278721652124,0.45999999999999996,0.25642857142857134,0.45999999999999996,0.0,0.07363765338187732,0.03856935936279928,1.9092267696025547,65.62660530802776,4.7675,4.610384615384615,4.722775947970856,4.618847775706486,0.10392817226436968,,,,1.2638746621324803
603336.SH,20250318,5.07,5.08,4.92,4.96,5.1,-0.14,-2.7451,519418.19,258312.575,0.2999999999999998,0.1200000000000001,0.6399999999999997,4.776000000000001,4.74,4.669499999999999,4.847586082290993,4.7769602748012225,4.682490271970969,0.17999999999999972,0.2599999999999999,0.0,0.13999999999999968,0.06837782099745751,0.04581440512259931,1.4924961006146107,59.87957615045353,4.771666666666667,4.622692307692307,4.75927195597534,4.644118310839339,0.1151536451360009,,,,0.1857674310725477
603336.SH,20250319,4.96,4.98,4.89,4.92,4.96,-0.04,-0.8065,212495.56,104471.694,0.2699999999999996,0.1899999999999995,0.5800000000000001,4.83,4.7589999999999995,4.698499999999999,4.871724054860662,4.802967497564636,4.705110246068972,0.09000000000000075,0.23499999999999993,0.0,0.040000000000000036,0.06349369092621054,0.04539909047098507,1.398567466165206,58.30844810053291,4.763333333333334,4.637307692307692,4.783999347363749,4.664553991517907,0.11944535584584237,,,,-0.5908969610787023
603336.SH,20250320,4.94,4.95,4.87,4.91,4.92,-0.01,-0.2033,188352.03,92415.739,0.3799999999999999,0.1900000000000004,0.5,4.906,4.7780000000000005,4.7235,4.884482703240442,4.822427952552884,4.724623555967165,0.08000000000000007,0.21285714285714283,0.0,0.009999999999999787,0.05895842728862407,0.04287058400877184,1.3752653165760573,57.899439990076594,4.769166666666667,4.652692307692307,4.803384063153942,4.682735177331395,0.12064888582254696,,,,-0.11361898573316073
603336.SH,20250321,4.93,5.06,4.85,4.88,4.91,-0.03,-0.611,477433.79,236925.074,0.2400000000000002,0.1899999999999995,0.5,4.954,4.796999999999999,4.748499999999999,4.882988468826961,4.832895597543269,4.739421312541721,0.20999999999999996,0.17999999999999997,0.0,0.03000000000000025,0.054747111053722354,0.041951256579573874,1.3050171917944122,56.61637563659475,4.781666666666667,4.668461538461538,4.815171130361027,4.697347386417959,0.11782374394306849,,,,1.534795032471909
603336.SH,20250324,4.89,4.89,4.62,4.7,4.88,-0.18,-3.6885,256717.93,121971.536,-0.39999999999999947,-0.019999999999999574,0.2599999999999998,4.874,4.795000000000001,4.7615,4.821992312551308,4.8087327616263105,4.735666901823461,0.2699999999999996,0.17428571428571424,0.0,0.17999999999999972,0.05083660312131361,0.05181188110960429,0.9811765570482271,49.52494282034565,4.78,4.68,4.7974524949208694,4.697543876312925,0.09990861860794453,0.10361291436370212,0.10361291436370212,-0.0074085915115151835,-0.4622962693947573
603336.SH,20250325,4.68,4.86,4.63,4.79,4.7,0.09,1.9149,222338.31,105589.858,-0.16999999999999993,0.1299999999999999,0.41999999999999993,4.84,4.808,4.782500000000001,4.81132820836754,4.805326804966981,4.740841482602179,0.23000000000000043,0.1678571428571429,0.08999999999999986,0.0,0.05363398861264834,0.04811103245891827,1.114796043058234,52.71411617765811,4.788333333333333,4.688846153846154,4.796305957240736,4.704392478067523,0.09191347917321302,0.10264908073265862,0.10127302732560431,-0.01871909630478258,-0.1339198239873623
603336.SH,20250326,4.75,4.96,4.74,4.96,4.79,0.17,3.5491,279851.11,136549.369,0.040000000000000036,0.3099999999999996,0.54,4.848,4.839,4.8095,4.860885472245027,4.833449204063893,4.761713722354353,0.21999999999999975,0.17357142857142854,0.16999999999999993,0.0,0.06194584656888774,0.04467453014042411,1.3866032026341457,58.099444478400166,4.8083333333333345,4.713461538461538,4.821489656126777,4.72332636858104,0.098163287545737,0.10453548302983862,0.10065107936963086,-0.004975583647787718,0.2586724707946192
603336.SH,20250327,4.9,4.98,4.79,4.8,4.96,-0.16,-3.2258,216472.84,105441.206,-0.11000000000000032,0.2699999999999996,-0.0600000000000005,4.8260000000000005,4.866,4.8065,4.840590314830018,4.82736753059773,4.765360034511081,0.1900000000000004,0.17928571428571433,0.0,0.16000000000000014,0.05752114324253862,0.052912063701822394,1.087108292859072,52.086817755386924,4.819999999999999,4.731153846153846,4.818183555184196,4.729005896834296,0.08917765834990021,0.10624031629873591,0.09835639516568474,-0.01835747363156906,-0.22647139044758477
603336.SH,20250328,4.8,4.84,4.65,4.73,4.8,-0.07,-1.4583,147707.51,69750.019,-0.14999999999999947,0.09000000000000075,-0.17999999999999972,4.796,4.875,4.797499999999999,4.803726876553346,4.809664343216324,4.761992412176693,0.1899999999999995,0.1842857142857143,0.0,0.0699999999999994,0.05341249015378586,0.05413263058026361,0.9866967406025099,49.665191492853225,4.826666666666667,4.743461538461538,4.804616854386627,4.729079534105829,0.07553732028079718,0.10308577718945007,0.09379258018870724,-0.036510519815820125,-0.31766262224859243
603336.SH,20250331,4.65,4.69,4.4,4.51,4.73,-0.22,-4.6512,207327.39,93619.798,-0.1900000000000004,-0.5899999999999999,-0.5099999999999998,4.758,4.816000000000001,4.772,4.70581791770223,4.755179917176992,4.737993134826532,0.33000000000000007,0.1985714285714286,0.0,0.22000000000000064,0.04959731228565829,0.06598029982453055,0.7516988012718716,42.91256012312613,4.825,4.748461538461539,4.759291184480992,4.71285142046836,0.04643976401263217,0.09545090150907577,0.08432201695349224,-0.07576450588172015,0.4036347237862178
603336.SH,20250401,4.51,4.96,4.5,4.96,4.51,0.45,9.9778,408786.68,196752.462,0.16999999999999993,0.0,0.1200000000000001,4.792,4.816,4.7780000000000005,4.790545278468153,4.79241993223572,4.759136645795433,0.45999999999999996,0.2292857142857143,0.4500000000000002,0.0,0.07819750426525414,0.06126742126563551,1.2763309218812282,56.06965620035729,4.851666666666667,4.768461538461538,4.790169463791609,4.7311587226558895,0.05901074113571969,0.08873594431906213,0.07925976178993774,-0.040498041308436095,0.9716964555430904
603336.SH,20250402,5.08,5.14,4.89,5.04,4.96,0.08,1.6129,582280.61,290808.256,0.08000000000000007,0.1200000000000001,0.3099999999999996,4.808,4.828,4.7935,4.8736968523121025,4.837434490011043,4.785885536672058,0.25,0.23500000000000001,0.08000000000000007,0.0,0.07832625396059313,0.05689117688951868,1.3767733107842164,57.92615158279231,4.846666666666667,4.7942307692307695,4.8286049309005925,4.754035854311009,0.0745690765895839,0.08361596551539957,0.07832162474986698,-0.007505096320566174,0.42441189619974895
